tipo,codigo,nome,nome_norm,uf,area_ha,detalhe,sul,oeste,norte,leste
conservacao,0000.31.4711,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE LEVANTINA,reserva particular do patrimonio natural parque levantina,MG,2210.78,Reserva Particular do Patrimônio Natural · Estadual,-22.89691,-46.07468,-22.81276,-45.95386
conservacao,0000.00.2665,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSAREDO,reserva particular do patrimonio natural passaredo,CE,3.61,Reserva Particular do Patrimônio Natural · Federal,-4.19493,-38.90056,-4.19318,-38.89779
conservacao,0000.00.1101,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM,reserva particular do patrimonio natural passarim,SC,228.43,Reserva Particular do Patrimônio Natural · Federal,-28.0149,-48.74281,-27.99603,-48.72565
conservacao,0000.00.2716,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM II,reserva particular do patrimonio natural passarim ii,SC,66.71,Reserva Particular do Patrimônio Natural · Federal,-28.02305,-48.74264,-28.01438,-48.73359
conservacao,0000.32.2914,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSOS,reserva particular do patrimonio natural passos,ES,8.16,Reserva Particular do Patrimônio Natural · Estadual,-20.0837,-41.05536,-20.0805,-41.05173
conservacao,0000.33.3906,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASTOS DOS BOIS E PEDREGULHOS,reserva particular do patrimonio natural pastos dos bois e pedregulhos,RJ,23.91,Reserva Particular do Patrimônio Natural · Estadual,-22.3136,-43.01742,-22.30362,-43.01048
conservacao,0000.32.2366,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU A PIQUE,reserva particular do patrimonio natural pau a pique,ES,30.5,Reserva Particular do Patrimônio Natural · Estadual,-20.13267,-40.55875,-20.12396,-40.54954
conservacao,0000.29.4241,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU D'ARCO,reserva particular do patrimonio natural pau d'arco,BA,106.85,Reserva Particular do Patrimônio Natural · Estadual,-11.13821,-40.49096,-11.09997,-40.47998
conservacao,0000.00.2670,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU TERRA,reserva particular do patrimonio natural pau terra,GO,6.32,Reserva Particular do Patrimônio Natural · Federal,-15.82817,-48.89299,-15.82477,-48.88842
conservacao,0000.00.4487,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAU TERRA II,reserva particular do patrimonio natural pau terra ii,GO,6.07,Reserva Particular do Patrimônio Natural · Federal,-15.82664,-48.89193,-15.82266,-48.88929
conservacao,0000.00.2150,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PAULINO VELÔSO CAMÊLO,reserva particular do patrimonio natural paulino veloso camelo,CE,120.14,Reserva Particular do Patrimônio Natural · Federal,-3.65072,-41.01376,-3.63831,-41.00109
conservacao,0000.00.1312,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PÉ DA LAJE,reserva particular do patrimonio natural pe da laje,MG,1.1,Reserva Particular do Patrimônio Natural · Federal,-20.43523,-44.77079,-20.43168,-44.76778
conservacao,0000.31.4798,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA BRANCA,reserva particular do patrimonio natural pedra branca,MG,258.86,Reserva Particular do Patrimônio Natural · Estadual,-22.36476,-44.88438,-22.32347,-44.8606
conservacao,0000.33.2951,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA BRANCA,reserva particular do patrimonio natural pedra branca,RJ,14.07,Reserva Particular do Patrimônio Natural · Estadual,-22.03025,-42.54584,-22.02679,-42.53967
conservacao,0000.00.2151,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA ÁGUIA,reserva particular do patrimonio natural pedra da aguia,SC,91.38,Reserva Particular do Patrimônio Natural · Federal,-28.02584,-49.3854,-28.00067,-49.36246
conservacao,0000.32.3454,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA LAJINHA,reserva particular do patrimonio natural pedra da lajinha,ES,52.31,Reserva Particular do Patrimônio Natural · Estadual,-20.01054,-41.10968,-20.00234,-41.09987
conservacao,0000.35.3424,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DA MINA,reserva particular do patrimonio natural pedra da mina,SP,639.88,Reserva Particular do Patrimônio Natural · Estadual,-22.47492,-44.85178,-22.42641,-44.82103
conservacao,0000.32.3260,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DAS FLORES,reserva particular do patrimonio natural pedra das flores,ES,1.63,Reserva Particular do Patrimônio Natural · Estadual,-20.41703,-41.02881,-20.41556,-41.02503
conservacao,0000.00.1430,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ,reserva particular do patrimonio natural pedra do sabia,BA,21.75,Reserva Particular do Patrimônio Natural · Federal,-14.32672,-39.08365,-14.32196,-39.07875
conservacao,0000.00.4470,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SÃO JOSÉ II,reserva particular do patrimonio natural pedra do sao jose ii,BA,233.22,Reserva Particular do Patrimônio Natural · Federal,-11.96612,-37.7884,-11.94226,-37.75421
conservacao,0000.00.3680,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA SOBRE PEDRA,reserva particular do patrimonio natural pedra sobre pedra,PR,6.47,Reserva Particular do Patrimônio Natural · Federal,-25.39418,-49.40199,-25.39106,-49.39749
conservacao,0000.29.4242,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA VERDE,reserva particular do patrimonio natural pedra verde,BA,31.57,Reserva Particular do Patrimônio Natural · Estadual,-11.14726,-40.492,-11.13636,-40.47924
conservacao,0000.33.3517,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEITO DE POMBA,reserva particular do patrimonio natural peito de pomba,RJ,31.08,Reserva Particular do Patrimônio Natural · Estadual,-22.27861,-42.21015,-22.27215,-42.2037
conservacao,0000.33.4214,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PELEGRINI,reserva particular do patrimonio natural pelegrini,RJ,3.81,Reserva Particular do Patrimônio Natural · Estadual,-20.90245,-41.90268,-20.89985,-41.90015
conservacao,0000.00.2152,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA,reserva particular do patrimonio natural perna do pirata,PR,18.55,Reserva Particular do Patrimônio Natural · Federal,-25.56875,-48.88907,-25.56301,-48.87695
conservacao,0000.33.4093,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERTINHO DO CÉU,reserva particular do patrimonio natural pertinho do ceu,RJ,18.94,Reserva Particular do Patrimônio Natural · Estadual,-22.87553,-43.9816,-22.87199,-43.97413
conservacao,0000.51.1923,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEUGEOT-ONF-BRASIL,reserva particular do patrimonio natural peugeot-onf-brasil,MT,1760.25,Reserva Particular do Patrimônio Natural · Estadual,-9.84468,-58.25732,-9.80066,-58.2125
conservacao,0000.29.2056,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIANISSOLI,reserva particular do patrimonio natural pianissoli,BA,210.18,Reserva Particular do Patrimônio Natural · Estadual,-17.06708,-39.39644,-17.05046,-39.37371
conservacao,0000.00.2123,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PICO DO BARBADO,reserva particular do patrimonio natural pico do barbado,BA,286.57,Reserva Particular do Patrimônio Natural · Federal,-13.30752,-41.90796,-13.28083,-41.89309
conservacao,0000.31.4792,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PICO DOS TRÊS ESTADOS,reserva particular do patrimonio natural pico dos tres estados,MG,581.19,Reserva Particular do Patrimônio Natural · Estadual,-22.40646,-44.83946,-22.38179,-44.80382
conservacao,0000.33.3445,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PILAR,reserva particular do patrimonio natural pilar,RJ,250.49,Reserva Particular do Patrimônio Natural · Estadual,-22.86692,-42.81617,-22.84764,-42.78082
conservacao,0000.00.1057,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PILÕES,reserva particular do patrimonio natural piloes,RJ,18.34,Reserva Particular do Patrimônio Natural · Federal,-22.41259,-43.09944,-22.40707,-43.09438
conservacao,0000.27.3881,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINDOBA,reserva particular do patrimonio natural pindoba,AL,49.28,Reserva Particular do Patrimônio Natural · Estadual,-9.78687,-36.00095,-9.77902,-35.98984
conservacao,0000.00.4531,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PINHEIRINHO 23,reserva particular do patrimonio natural pinheirinho 23,SC,22.05,Reserva Particular do Patrimônio Natural · Federal,-26.26927,-49.27364,-26.26063,-49.27065
conservacao,0000.50.3045,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIONEIRA DO RIO PIQUIRI,reserva particular do patrimonio natural pioneira do rio piquiri,MS,195.88,Reserva Particular do Patrimônio Natural · Estadual,-17.52456,-55.45788,-17.50587,-55.43544
conservacao,0000.00.3092,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIRANGY,reserva particular do patrimonio natural pirangy,SE,13.59,Reserva Particular do Patrimônio Natural · Federal,-11.25572,-37.74989,-11.24795,-37.73575
conservacao,0000.27.2682,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PLANALTO,reserva particular do patrimonio natural planalto,AL,145.64,Reserva Particular do Patrimônio Natural · Estadual,-10.17798,-36.35949,-10.1612,-36.34107
conservacao,0000.00.1272,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POÇO FUNDO,reserva particular do patrimonio natural poco fundo,MG,427.32,Reserva Particular do Patrimônio Natural · Federal,-20.45147,-43.91151,-20.43289,-43.88105
conservacao,0000.31.4712,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PODESTRELA,reserva particular do patrimonio natural podestrela,MG,22.54,Reserva Particular do Patrimônio Natural · Estadual,-20.54518,-42.66991,-20.53947,-42.66266
conservacao,0000.50.2754,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POLEIRO GRANDE,reserva particular do patrimonio natural poleiro grande,MS,16540.32,Reserva Particular do Patrimônio Natural · Estadual,-17.38066,-56.29213,-17.18859,-56.16104
conservacao,0000.00.1121,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DA BARRA,reserva particular do patrimonio natural pontal da barra,RS,64.54,Reserva Particular do Patrimônio Natural · Federal,-31.78847,-52.23867,-31.78031,-52.22907
conservacao,0000.00.1326,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DO JABURU,reserva particular do patrimonio natural pontal do jaburu,GO,542.71,Reserva Particular do Patrimônio Natural · Federal,-13.39014,-50.6381,-13.36638,-50.61383
conservacao,0000.31.4916,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DO MOLEQUE,reserva particular do patrimonio natural pontal do moleque,MG,4.4,Reserva Particular do Patrimônio Natural · Estadual,-21.56166,-44.63474,-21.55891,-44.63158
conservacao,0000.00.3110,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DA PEDRA,reserva particular do patrimonio natural ponte da pedra,GO,106.83,Reserva Particular do Patrimônio Natural · Federal,-13.88823,-47.52246,-13.85159,-47.49879
conservacao,0000.50.2753,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DE PEDRA,reserva particular do patrimonio natural ponte de pedra,MS,171.8,Reserva Particular do Patrimônio Natural · Estadual,-18.98898,-53.20175,-18.97373,-53.17524
conservacao,0000.33.2641,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DO BAIÃO,reserva particular do patrimonio natural ponte do baiao,RJ,248.0,Reserva Particular do Patrimônio Natural · Estadual,-22.4339,-42.09578,-22.39313,-42.07255
conservacao,0000.00.4501,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTÕES BERGEZEL,reserva particular do patrimonio natural pontoes bergezel,ES,2.91,Reserva Particular do Patrimônio Natural · Federal,-20.94132,-41.55995,-20.93914,-41.55685
conservacao,0000.00.3102,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL ÁGUA BRANCA,reserva particular do patrimonio natural portal agua branca,SC,201.21,Reserva Particular do Patrimônio Natural · Federal,-27.93583,-49.5525,-27.9137,-49.5312
conservacao,0000.00.2153,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA,reserva particular do patrimonio natural portal curupira,BA,49.36,Reserva Particular do Patrimônio Natural · Federal,-16.60507,-39.11446,-16.59791,-39.10699
conservacao,0000.00.2154,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES,reserva particular do patrimonio natural portal das nascentes,SC,15.76,Reserva Particular do Patrimônio Natural · Federal,-28.05423,-49.37843,-28.04965,-49.36963
conservacao,0000.00.2739,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DAS NASCENTES II,reserva particular do patrimonio natural portal das nascentes ii,SC,3.63,Reserva Particular do Patrimônio Natural · Federal,-28.05115,-49.3792,-28.04916,-49.37522
conservacao,0000.50.2756,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DO PANTANAL I,reserva particular do patrimonio natural portal do pantanal i,MS,111.08,Reserva Particular do Patrimônio Natural · Estadual,-20.20126,-56.49362,-20.19061,-56.4804
conservacao,0000.27.5079,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO ALEGRE,reserva particular do patrimonio natural porto alegre,AL,52.81,Reserva Particular do Patrimônio Natural · Estadual,-8.93806,-35.68607,-8.92192,-35.67473
conservacao,0000.35.3737,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO DO IFÉ,reserva particular do patrimonio natural porto do ife,SP,53.74,Reserva Particular do Patrimônio Natural · Estadual,-20.19684,-48.74428,-20.1838,-48.73773
conservacao,0000.00.2155,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO FRANCO,reserva particular do patrimonio natural porto franco,SC,45.05,Reserva Particular do Patrimônio Natural · Federal,-27.19057,-49.07268,-27.18296,-49.06481
conservacao,0000.00.4511,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POSSE DOS FRANCIOSI,reserva particular do patrimonio natural posse dos franciosi,RS,268.31,Reserva Particular do Patrimônio Natural · Federal,-27.41643,-53.57143,-27.39622,-53.54764
conservacao,0000.35.2325,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POUSADA CAMPOS DA BOCAINA,reserva particular do patrimonio natural pousada campos da bocaina,SP,3.8,Reserva Particular do Patrimônio Natural · Estadual,-22.72111,-44.62086,-22.71911,-44.61617
conservacao,0000.33.2281,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POUSO ALTO,reserva particular do patrimonio natural pouso alto,RJ,3.93,Reserva Particular do Patrimônio Natural · Estadual,-22.48245,-43.47856,-22.48025,-43.47592
conservacao,0000.00.3087,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATA,reserva particular do patrimonio natural prata,MA,90.0,Reserva Particular do Patrimônio Natural · Federal,-2.89766,-42.89834,-2.88598,-42.88223
conservacao,0000.00.2156,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATI,reserva particular do patrimonio natural prati,ES,2.99,Reserva Particular do Patrimônio Natural · Federal,-18.58124,-40.5401,-18.57857,-40.53805
conservacao,0000.29.3734,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PREGUIÇA-DE-COLEIRA,reserva particular do patrimonio natural preguica-de-coleira,BA,7.84,Reserva Particular do Patrimônio Natural · Estadual,-14.25201,-39.05882,-14.24639,-39.05613
conservacao,0000.00.1085,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA,reserva particular do patrimonio natural prima luna,SC,99.99,Reserva Particular do Patrimônio Natural · Federal,-27.26605,-49.02357,-27.25464,-49.01419
conservacao,0000.00.4524,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMA LUNA I,reserva particular do patrimonio natural prima luna i,SC,69.99,Reserva Particular do Patrimônio Natural · Federal,-27.26554,-49.0148,-27.25504,-49.00592
conservacao,0000.00.2157,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA,reserva particular do patrimonio natural primavera,BA,497.92,Reserva Particular do Patrimônio Natural · Federal,-17.17546,-39.33956,-17.14438,-39.31597
conservacao,0000.00.1182,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA I,reserva particular do patrimonio natural primavera i,BA,500.2,Reserva Particular do Patrimônio Natural · Federal,-17.17047,-39.32493,-17.13952,-39.30138
conservacao,0000.00.4537,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRÓ-MATA,reserva particular do patrimonio natural pro-mata,RS,2397.75,Reserva Particular do Patrimônio Natural · Federal,-29.52903,-50.23917,-29.46223,-50.14967
conservacao,0000.27.3721,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO,reserva particular do patrimonio natural quebra carro,AL,304.76,Reserva Particular do Patrimônio Natural · Estadual,-9.6497,-36.12736,-9.61423,-36.06688
conservacao,0000.33.2306,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUERO-QUERO,reserva particular do patrimonio natural quero-quero,RJ,16.36,Reserva Particular do Patrimônio Natural · Estadual,-22.5384,-42.54598,-22.53232,-42.53896
conservacao,0000.31.5329,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUINTA DA MATRICULADA,reserva particular do patrimonio natural quinta da matriculada,MG,36.93,Reserva Particular do Patrimônio Natural · Estadual,-18.37443,-43.5892,-18.36644,-43.58183
conservacao,0000.33.2270,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RABICHO DA SERRA,reserva particular do patrimonio natural rabicho da serra,RJ,0.0,Reserva Particular do Patrimônio Natural · Estadual,-22.5893,-42.51229,-22.58032,-42.49968
conservacao,0000.33.4097,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RAIBERT,reserva particular do patrimonio natural raibert,RJ,7.37,Reserva Particular do Patrimônio Natural · Estadual,-22.36552,-42.31835,-22.36242,-42.31335
conservacao,0000.32.2352,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO CHAPADÃO,reserva particular do patrimonio natural rancho chapadao,ES,28.62,Reserva Particular do Patrimônio Natural · Estadual,-20.11289,-40.55678,-20.10446,-40.55055
conservacao,0000.32.2917,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO CHAPADAO II,reserva particular do patrimonio natural rancho chapadao ii,ES,21.54,Reserva Particular do Patrimônio Natural · Estadual,-20.11245,-40.55925,-20.1056,-40.55335
conservacao,0000.00.4482,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO DE LUAR,reserva particular do patrimonio natural rancho de luar,SC,4.56,Reserva Particular do Patrimônio Natural · Federal,-26.40054,-53.53058,-26.39688,-53.52827
conservacao,0000.29.2948,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO LETTY,reserva particular do patrimonio natural rancho letty,BA,18.92,Reserva Particular do Patrimônio Natural · Estadual,-16.98177,-39.43907,-16.97467,-39.43426
conservacao,0000.00.1112,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO MIRA-SERRA,reserva particular do patrimonio natural rancho mira-serra,RS,17.49,Reserva Particular do Patrimônio Natural · Federal,-29.5054,-50.62663,-29.50114,-50.62175
conservacao,0000.50.2356,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO TUCANO,reserva particular do patrimonio natural rancho tucano,MS,29.87,Reserva Particular do Patrimônio Natural · Estadual,-21.10357,-56.38889,-21.09518,-56.37878
conservacao,0000.00.2714,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RASO DO MANDI,reserva particular do patrimonio natural raso do mandi,SC,54.35,Reserva Particular do Patrimônio Natural · Federal,-26.55546,-49.95959,-26.54761,-49.94704
conservacao,0000.00.3672,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RASO DO MANDI II,reserva particular do patrimonio natural raso do mandi ii,SC,28.65,Reserva Particular do Patrimônio Natural · Federal,-26.55803,-49.95804,-26.55379,-49.94654
conservacao,0000.00.1192,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DA SERRA NEGRA,reserva particular do patrimonio natural recanto da serra negra,PI,171.63,Reserva Particular do Patrimônio Natural · Federal,-4.07644,-41.7039,-4.06326,-41.68543
conservacao,0000.32.2346,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DAS ANTAS,reserva particular do patrimonio natural recanto das antas,ES,2245.48,Reserva Particular do Patrimônio Natural · Estadual,-19.12461,-40.03224,-19.04711,-39.94858
conservacao,0000.00.4553,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ARCO-ÍRIS (NOVO),reserva particular do patrimonio natural recanto do arco-iris (novo),GO,126.24,Reserva Particular do Patrimônio Natural · Federal,-13.85394,-47.49759,-13.83009,-47.48071
conservacao,0000.00.1106,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DO ROBALO,reserva particular do patrimonio natural recanto do robalo,RS,9.86,Reserva Particular do Patrimônio Natural · Federal,-29.3179,-49.73723,-29.3147,-49.73357
conservacao,0000.35.4391,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO OLHO D'ÁGUA,reserva particular do patrimonio natural recanto olho d'agua,SP,10.62,Reserva Particular do Patrimônio Natural · Estadual,-22.71027,-48.36953,-22.70763,-48.35796
conservacao,0000.33.2891,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO BUGIO,reserva particular do patrimonio natural refugio do bugio,RJ,23.61,Reserva Particular do Patrimônio Natural · Estadual,-21.99274,-41.99868,-21.98676,-41.99304
conservacao,0000.29.2014,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO GUIGÓ I E II,reserva particular do patrimonio natural refugio do guigo i e ii,BA,92.58,Reserva Particular do Patrimônio Natural · Estadual,-15.15191,-39.04131,-15.14095,-39.02075
conservacao,0000.00.2160,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO DO MACUCO,reserva particular do patrimonio natural refugio do macuco,SC,31.88,Reserva Particular do Patrimônio Natural · Federal,-26.55275,-49.92481,-26.5447,-49.9181
conservacao,0000.33.4060,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO ECOLÓGICO FAZENDA GATO DO MATO,reserva particular do patrimonio natural refugio ecologico fazenda gato do mato,RJ,52.16,Reserva Particular do Patrimônio Natural · Estadual,-21.92901,-41.98071,-21.91402,-41.96587
conservacao,0000.00.4552,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REFÚGIO JAMACAII,reserva particular do patrimonio natural refugio jamacaii,RN,136.68,Reserva Particular do Patrimônio Natural · Federal,-6.86568,-36.63203,-6.85767,-36.60539
conservacao,0000.33.3444,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGINA,reserva particular do patrimonio natural regina,RJ,27.13,Reserva Particular do Patrimônio Natural · Estadual,-22.40772,-43.19445,-22.4003,-43.18803
conservacao,0000.33.3583,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGINA CLARA,reserva particular do patrimonio natural regina clara,RJ,5.83,Reserva Particular do Patrimônio Natural · Estadual,-22.41804,-43.1864,-22.4149,-43.18421
conservacao,0000.33.4542,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REGUA V,reserva particular do patrimonio natural regua v,RJ,97.7,Reserva Particular do Patrimônio Natural · Estadual,-22.37937,-42.76949,-22.36515,-42.75034
conservacao,0000.31.4917,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RELICÁRIO DA SERRA,reserva particular do patrimonio natural relicario da serra,MG,54.01,Reserva Particular do Patrimônio Natural · Estadual,-19.16255,-43.5508,-19.15649,-43.5375
conservacao,0000.32.3522,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RELUZ,reserva particular do patrimonio natural reluz,ES,2.25,Reserva Particular do Patrimônio Natural · Estadual,-20.39553,-40.78129,-20.39173,-40.78013
conservacao,0000.33.5101,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REMANSO DO ROCIO,reserva particular do patrimonio natural remanso do rocio,RJ,2.05,Reserva Particular do Patrimônio Natural · Estadual,-22.47644,-43.27623,-22.47369,-43.27438
conservacao,0000.27.4374,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REMY FERREIRA BARROS,reserva particular do patrimonio natural remy ferreira barros,AL,486.53,Reserva Particular do Patrimônio Natural · Estadual,-9.21154,-35.88477,-9.16858,-35.82325
conservacao,0000.32.2362,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL REMY LUIZ ALVES,reserva particular do patrimonio natural remy luiz alves,ES,3.41,Reserva Particular do Patrimônio Natural · Estadual,-20.45317,-41.54287,-20.44976,-41.54031
conservacao,0000.29.2013,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RENASCER,reserva particular do patrimonio natural renascer,BA,264.76,Reserva Particular do Patrimônio Natural · Estadual,-16.55922,-39.2227,-16.53925,-39.19148
conservacao,0000.33.2305,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA AGULHAS NEGRAS,reserva particular do patrimonio natural reserva agulhas negras,RJ,16.12,Reserva Particular do Patrimônio Natural · Estadual,-22.40206,-44.57101,-22.39853,-44.56486
conservacao,0000.29.5035,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ALIANÇA,reserva particular do patrimonio natural reserva alianca,BA,437.25,Reserva Particular do Patrimônio Natural · Estadual,-13.66481,-40.79397,-13.64147,-40.76777
conservacao,0000.00.1363,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA AMBIENTAL DE EDUCAÇÃO E PESQUISA BANANA MENINA,reserva particular do patrimonio natural reserva ambiental de educacao e pesquisa banana menina,GO,65.33,Reserva Particular do Patrimônio Natural · Federal,-17.05601,-49.23673,-17.04777,-49.22816
conservacao,0000.29.2932,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BIANCA,reserva particular do patrimonio natural reserva bianca,BA,18.71,Reserva Particular do Patrimônio Natural · Estadual,-14.06244,-39.13911,-14.05293,-39.12389
conservacao,0000.00.4497,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOA ESPERANÇA,reserva particular do patrimonio natural reserva boa esperanca,GO,1263.09,Reserva Particular do Patrimônio Natural · Federal,-15.29737,-47.95184,-15.24891,-47.91389
conservacao,0000.29.3403,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOA VISTA I,reserva particular do patrimonio natural reserva boa vista i,BA,7.26,Reserva Particular do Patrimônio Natural · Estadual,-14.12984,-39.14705,-14.12733,-39.14149
conservacao,0000.00.1329,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOCA DA MATA,reserva particular do patrimonio natural reserva boca da mata,GO,962.05,Reserva Particular do Patrimônio Natural · Federal,-15.02263,-51.14049,-14.991,-51.10795
conservacao,0000.29.2930,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOHEMIA,reserva particular do patrimonio natural reserva bohemia,BA,27.07,Reserva Particular do Patrimônio Natural · Estadual,-14.07178,-39.1467,-14.06163,-39.13854
conservacao,0000.00.1098,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BUGERKOPF,reserva particular do patrimonio natural reserva bugerkopf,SC,82.0,Reserva Particular do Patrimônio Natural · Federal,-27.00873,-49.0751,-26.99949,-49.06476
conservacao,0000.00.1198,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CABANOS,reserva particular do patrimonio natural reserva cabanos,PE,145.88,Reserva Particular do Patrimônio Natural · Federal,-8.50559,-36.0168,-8.4935,-36.00471
