ponto_id,conglomerado,regiao,uf,municipio,lon,lat,bioma
6947,RJ_57_P11,Sudeste,RJ,Quissamã,-41.444999,-22.162499,Mata Atlântica
6949,RJ_58,Sudeste,RJ,Quissamã,-41.400002,-22.139999,Mata Atlântica
6950,RJ_58_P8,Sudeste,RJ,Quissamã,-41.332500,-22.162499,Mata Atlântica
6951,RJ_59,Sudeste,RJ,Resende,-44.460002,-22.319999,Mata Atlântica
6952,RJ_59_C,Sudeste,RJ,Resende,-44.370000,-22.410002,Mata Atlântica
6955,RJ_60,Sudeste,RJ,Resende,-44.280002,-22.319999,Mata Atlântica
6984,RJ_75,Sudeste,RJ,Resende,-44.639998,-22.500000,Mata Atlântica
6985,RJ_76,Sudeste,RJ,Resende,-44.460002,-22.500000,Mata Atlântica
7049,RJ_MG_1536_C,Sudeste,RJ,Resende,-44.550000,-22.410002,Mata Atlântica
6809,RJ_100_B,Sudeste,RJ,Rio Bonito,-42.480001,-22.769998,Mata Atlântica
7033,RJ_99,Sudeste,RJ,Rio Bonito,-42.660001,-22.680000,Mata Atlântica
6830,RJ_104,Sudeste,RJ,Rio Claro,-44.100001,-22.860001,Mata Atlântica
6831,RJ_104_A,Sudeste,RJ,Rio Claro,-44.009999,-22.860001,Mata Atlântica
7018,RJ_91,Sudeste,RJ,Rio Claro,-44.100001,-22.680000,Mata Atlântica
7019,RJ_91_F,Sudeste,RJ,Rio Claro,-44.100001,-22.725001,Mata Atlântica
7051,RJ_SP_435_C,Sudeste,RJ,Rio Claro,-44.189999,-22.769998,Mata Atlântica
6926,RJ_45_I,Sudeste,RJ,Rio das Flores,-43.605001,-22.185000,Mata Atlântica
6927,RJ_46,Sudeste,RJ,Rio das Flores,-43.559999,-22.139999,Mata Atlântica
6928,RJ_46_A,Sudeste,RJ,Rio das Flores,-43.470001,-22.139999,Mata Atlântica
6978,RJ_72_C,Sudeste,RJ,Rio das Ostras,-42.030002,-22.410002,Mata Atlântica
6980,RJ_73_P38,Sudeste,RJ,Rio das Ostras,-41.872502,-22.454998,Mata Atlântica
6981,RJ_73_P43,Sudeste,RJ,Rio das Ostras,-41.894998,-22.477499,Mata Atlântica
7017,RJ_90,Sudeste,RJ,Rio das Ostras,-41.939999,-22.500000,Mata Atlântica
6834,RJ_105_Q79,Sudeste,RJ,Rio de Janeiro,-43.773751,-22.927498,Mata Atlântica
6838,RJ_107,Sudeste,RJ,Rio de Janeiro,-43.559999,-22.860001,Mata Atlântica
6839,RJ_107_C,Sudeste,RJ,Rio de Janeiro,-43.470001,-22.949999,Mata Atlântica
6841,RJ_108,Sudeste,RJ,Rio de Janeiro,-43.379999,-22.860001,Mata Atlântica
6864,RJ_116,Sudeste,RJ,Rio de Janeiro,-43.559999,-23.040001,Mata Atlântica
6865,RJ_116_P1,Sudeste,RJ,Rio de Janeiro,-43.537499,-23.040001,Mata Atlântica
6915,RJ_37_A,Sudeste,RJ,Santa Maria Madalena,-42.030002,-21.959998,Mata Atlântica
6917,RJ_38,Sudeste,RJ,Santa Maria Madalena,-41.939999,-21.959998,Mata Atlântica
6918,RJ_39,Sudeste,RJ,Santa Maria Madalena,-41.759999,-21.959998,Mata Atlântica
6883,RJ_18,Sudeste,RJ,Santo Antônio de Pádua,-42.300000,-21.600001,Mata Atlântica
6884,RJ_19,Sudeste,RJ,Santo Antônio de Pádua,-42.120000,-21.600001,Mata Atlântica
7043,RJ_MG_1442_G,Sudeste,RJ,Santo Antônio de Pádua,-42.254999,-21.465002,Mata Atlântica
6906,RJ_33,Sudeste,RJ,Sapucaia,-42.840002,-21.959998,Mata Atlântica
6907,RJ_33_A,Sudeste,RJ,Sapucaia,-42.749999,-21.959998,Mata Atlântica
6908,RJ_33_C,Sudeste,RJ,Sapucaia,-42.749999,-22.050001,Mata Atlântica
6936,RJ_50,Sudeste,RJ,Sapucaia,-42.840002,-22.139999,Mata Atlântica
6852,RJ_112,Sudeste,RJ,Saquarema,-42.480001,-22.860001,Mata Atlântica
6853,RJ_112_D,Sudeste,RJ,Saquarema,-42.435000,-22.860001,Mata Atlântica
6854,RJ_112_P18,Sudeste,RJ,Saquarema,-42.457500,-22.927498,Mata Atlântica
7022,RJ_93,Sudeste,RJ,Seropédica,-43.740000,-22.680000,Mata Atlântica
6808,RJ_100,Sudeste,RJ,Silva Jardim,-42.480001,-22.680000,Mata Atlântica
7006,RJ_86_C,Sudeste,RJ,Silva Jardim,-42.569999,-22.590002,Mata Atlântica
7007,RJ_87,Sudeste,RJ,Silva Jardim,-42.480001,-22.500000,Mata Atlântica
7008,RJ_88,Sudeste,RJ,Silva Jardim,-42.300000,-22.500000,Mata Atlântica
7011,RJ_88_G,Sudeste,RJ,Silva Jardim,-42.254999,-22.545001,Mata Atlântica
6937,RJ_51,Sudeste,RJ,Sumidouro,-42.660001,-22.139999,Mata Atlântica
6888,RJ_21,Sudeste,RJ,São Fidélis,-41.759999,-21.600001,Mata Atlântica
6889,RJ_22,Sudeste,RJ,São Fidélis,-41.579998,-21.600001,Mata Atlântica
6896,RJ_27,Sudeste,RJ,São Fidélis,-41.939999,-21.780002,Mata Atlântica
6897,RJ_27_A,Sudeste,RJ,São Fidélis,-41.850001,-21.780002,Mata Atlântica
6898,RJ_28,Sudeste,RJ,São Fidélis,-41.759999,-21.780002,Mata Atlântica
6807,RJ_10,Sudeste,RJ,São Francisco de Itabapoana,-41.220001,-21.240000,Mata Atlântica
6843,RJ_10_O,Sudeste,RJ,São Francisco de Itabapoana,-41.085002,-21.375000,Mata Atlântica
6844,RJ_10_P47,Sudeste,RJ,São Francisco de Itabapoana,-41.085002,-21.397500,Mata Atlântica
6878,RJ_16,Sudeste,RJ,São Francisco de Itabapoana,-41.220001,-21.420001,Mata Atlântica
6879,RJ_16_E,Sudeste,RJ,São Francisco de Itabapoana,-41.085002,-21.420001,Mata Atlântica
6880,RJ_16_P47,Sudeste,RJ,São Francisco de Itabapoana,-41.085002,-21.577501,Mata Atlântica
6882,RJ_17,Sudeste,RJ,São Francisco de Itabapoana,-41.040001,-21.420001,Mata Atlântica
6892,RJ_24_P4,Sudeste,RJ,São Francisco de Itabapoana,-41.062502,-21.600001,Mata Atlântica
7041,RJ_ES_122_Q76,Sudeste,RJ,São Francisco de Itabapoana,-40.961249,-21.307498,Mata Atlântica
6871,RJ_12,Sudeste,RJ,São José de Ubá,-41.939999,-21.420001,Mata Atlântica
6932,RJ_49_A,Sudeste,RJ,São José do Vale do Rio Preto,-42.930000,-22.139999,Mata Atlântica
6905,RJ_32,Sudeste,RJ,São João da Barra,-41.040001,-21.780002,Mata Atlântica
7038,RJ_CO2_P41,Sudeste,RJ,São João da Barra,-41.040001,-21.757501,Mata Atlântica
6813,RJ_101_P15,Sudeste,RJ,São Pedro da Aldeia,-42.187502,-22.725001,Mata Atlântica
6814,RJ_101_P40,Sudeste,RJ,São Pedro da Aldeia,-42.142500,-22.814999,Mata Atlântica
6815,RJ_101_P47,Sudeste,RJ,São Pedro da Aldeia,-42.165001,-22.837500,Mata Atlântica
6816,RJ_102,Sudeste,RJ,São Pedro da Aldeia,-42.120000,-22.680000,Mata Atlântica
6818,RJ_102_L,Sudeste,RJ,São Pedro da Aldeia,-42.120000,-22.814999,Mata Atlântica
6819,RJ_102_M,Sudeste,RJ,São Pedro da Aldeia,-42.074998,-22.814999,Mata Atlântica
6821,RJ_102_P13,Sudeste,RJ,São Pedro da Aldeia,-42.097499,-22.725001,Mata Atlântica
6822,RJ_102_P17,Sudeste,RJ,São Pedro da Aldeia,-42.120000,-22.747502,Mata Atlântica
6823,RJ_102_P25,Sudeste,RJ,São Pedro da Aldeia,-42.097499,-22.769998,Mata Atlântica
6824,RJ_102_P29,Sudeste,RJ,São Pedro da Aldeia,-42.120000,-22.792499,Mata Atlântica
6825,RJ_102_P31,Sudeste,RJ,São Pedro da Aldeia,-42.074998,-22.792499,Mata Atlântica
6914,RJ_37,Sudeste,RJ,São Sebastião do Alto,-42.120000,-21.959998,Mata Atlântica
6933,RJ_49_C,Sudeste,RJ,Teresópolis,-42.930000,-22.230001,Mata Atlântica
6969,RJ_67,Sudeste,RJ,Teresópolis,-43.019998,-22.319999,Mata Atlântica
6970,RJ_68,Sudeste,RJ,Teresópolis,-42.840002,-22.319999,Mata Atlântica
6971,RJ_68_A,Sudeste,RJ,Teresópolis,-42.749999,-22.319999,Mata Atlântica
6916,RJ_37_B,Sudeste,RJ,Trajano de Moraes,-42.120000,-22.050001,Mata Atlântica
6941,RJ_54,Sudeste,RJ,Trajano de Moraes,-42.120000,-22.139999,Mata Atlântica
6930,RJ_48,Sudeste,RJ,Três Rios,-43.199998,-22.139999,Mata Atlântica
6931,RJ_49,Sudeste,RJ,Três Rios,-43.019998,-22.139999,Mata Atlântica
7045,RJ_MG_1510_M,Sudeste,RJ,Três Rios,-42.975001,-22.095002,Mata Atlântica
6924,RJ_44,Sudeste,RJ,Valença,-43.920001,-22.139999,Mata Atlântica
6925,RJ_45,Sudeste,RJ,Valença,-43.740000,-22.139999,Mata Atlântica
6957,RJ_61,Sudeste,RJ,Valença,-44.100001,-22.319999,Mata Atlântica
6960,RJ_62,Sudeste,RJ,Valença,-43.920001,-22.319999,Mata Atlântica
6961,RJ_63,Sudeste,RJ,Valença,-43.740000,-22.319999,Mata Atlântica
7046,RJ_MG_1524_B,Sudeste,RJ,Valença,-44.100001,-22.230001,Mata Atlântica
7047,RJ_MG_1524_C,Sudeste,RJ,Valença,-44.009999,-22.230001,Mata Atlântica
6885,RJ_1_D,Sudeste,RJ,Varre-Sai,-41.894998,-20.879999,Mata Atlântica
6886,RJ_2,Sudeste,RJ,Varre-Sai,-41.759999,-20.879999,Mata Atlântica
6962,RJ_63_E,Sudeste,RJ,Vassouras,-43.605001,-22.319999,Mata Atlântica
6963,RJ_64,Sudeste,RJ,Vassouras,-43.559999,-22.319999,Mata Atlântica
6997,RJ_81,Sudeste,RJ,Vassouras,-43.559999,-22.500000,Mata Atlântica
6958,RJ_61_C,Sudeste,RJ,Volta Redonda,-44.009999,-22.410002,Mata Atlântica
6988,RJ_78,Sudeste,RJ,Volta Redonda,-44.100001,-22.500000,Mata Atlântica
7083,RN_121,Nordeste,RN,Acari,-36.720002,-6.480001,Caatinga
7084,RN_122,Nordeste,RN,Acari,-36.540001,-6.480001,Caatinga
7128,RN_42,Nordeste,RN,Afonso Bezerra,-36.540001,-5.579999,Caatinga
7176,RN_86,Nordeste,RN,Almino Afonso,-37.800000,-6.120000,Caatinga
7110,RN_26,Nordeste,RN,Alto do Rodrigues,-36.720002,-5.399998,Caatinga
7127,RN_41,Nordeste,RN,Angicos,-36.720002,-5.579999,Caatinga
7104,RN_20,Nordeste,RN,Apodi,-37.800000,-5.399998,Caatinga
7119,RN_34,Nordeste,RN,Apodi,-37.980001,-5.579999,Caatinga
7120,RN_35,Nordeste,RN,Apodi,-37.800000,-5.579999,Caatinga
7138,RN_51,Nordeste,RN,Apodi,-37.800000,-5.759999,Caatinga
7136,RN_5,Nordeste,RN,Areia Branca,-37.079998,-5.040002,Caatinga
7108,RN_24,Nordeste,RN,Assú,-37.079998,-5.399998,Caatinga
7109,RN_25,Nordeste,RN,Assú,-36.900002,-5.399998,Caatinga
7124,RN_39,Nordeste,RN,Assú,-37.079998,-5.579999,Caatinga
7126,RN_40,Nordeste,RN,Assú,-36.900002,-5.579999,Caatinga
7103,RN_2,Nordeste,RN,Baraúna,-37.620000,-5.040002,Caatinga
7158,RN_7,Nordeste,RN,Baraúna,-37.620000,-5.220002,Caatinga
7088,RN_126,Nordeste,RN,Baía Formosa,-35.100001,-6.480001,Mata Atlântica
7080,RN_119,Nordeste,RN,Caicó,-37.079998,-6.480001,Caatinga
7091,RN_129,Nordeste,RN,Caicó,-37.079998,-6.660002,Caatinga
7149,RN_61,Nordeste,RN,Caiçara do Rio do Vento,-35.999999,-5.759999,Caatinga
7140,RN_53,Nordeste,RN,Campo Grande,-37.439999,-5.759999,Caatinga
7141,RN_54,Nordeste,RN,Campo Grande,-37.259999,-5.759999,Caatinga
7159,RN_70,Nordeste,RN,Campo Grande,-37.439999,-5.940000,Caatinga
7160,RN_71,Nordeste,RN,Campo Grande,-37.259999,-5.940000,Caatinga
7139,RN_52,Nordeste,RN,Caraúbas,-37.620000,-5.759999,Caatinga
7157,RN_69,Nordeste,RN,Caraúbas,-37.620000,-5.940000,Caatinga
7070,RN_11,Nordeste,RN,Carnaubais,-36.900002,-5.220002,Caatinga
7134,RN_48,Nordeste,RN,Ceará-Mirim,-35.459998,-5.579999,Caatinga
7135,RN_49,Nordeste,RN,Ceará-Mirim,-35.280002,-5.579999,Caatinga
7165,RN_76,Nordeste,RN,Cerro Corá,-36.360000,-5.940000,Caatinga
7071,RN_110,Nordeste,RN,Coronel Ezequiel,-36.180000,-6.300001,Caatinga
7066,RN_106,Nordeste,RN,Cruzeta,-36.900002,-6.300001,Caatinga
7068,RN_108,Nordeste,RN,Currais Novos,-36.540001,-6.300001,Caatinga
7069,RN_109,Nordeste,RN,Currais Novos,-36.360000,-6.300001,Caatinga
7183,RN_92,Nordeste,RN,Currais Novos,-36.360000,-6.120000,Caatinga
7173,RN_83,Nordeste,RN,Encanto,-38.340002,-6.120000,Caatinga
7096,RN_133,Nordeste,RN,Equador,-36.720002,-6.839998,Caatinga
7076,RN_115,Nordeste,RN,Espírito Santo,-35.280002,-6.300001,Mata Atlântica
7121,RN_36,Nordeste,RN,Felipe Guerra,-37.620000,-5.579999,Caatinga
7145,RN_58,Nordeste,RN,Fernando Pedroza,-36.540001,-5.759999,Caatinga
7146,RN_59,Nordeste,RN,Fernando Pedroza,-36.360000,-5.759999,Caatinga
7179,RN_89,Nordeste,RN,Florânia,-36.900002,-6.120000,Caatinga
7098,RN_15,Nordeste,RN,Galinhos,-36.180000,-5.220002,Caatinga
7105,RN_21,Nordeste,RN,Governador Dix-Sept Rosado,-37.620000,-5.399998,Caatinga
7106,RN_22,Nordeste,RN,Governador Dix-Sept Rosado,-37.439999,-5.399998,Caatinga
7122,RN_37,Nordeste,RN,Governador Dix-Sept Rosado,-37.439999,-5.579999,Caatinga
7097,RN_14,Nordeste,RN,Guamaré,-36.360000,-5.220002,Caatinga
7151,RN_63,Nordeste,RN,Ielmo Marinho,-35.639998,-5.759999,Caatinga
7152,RN_64,Nordeste,RN,Ielmo Marinho,-35.459998,-5.759999,Caatinga
7113,RN_29,Nordeste,RN,Jandaíra,-36.180000,-5.399998,Caatinga
7086,RN_124,Nordeste,RN,Japi,-35.819999,-6.480001,Caatinga
7131,RN_45,Nordeste,RN,Jardim de Angicos,-35.999999,-5.579999,Caatinga
7064,RN_104,Nordeste,RN,Jardim de Piranhas,-37.259999,-6.300001,Caatinga
7115,RN_30,Nordeste,RN,João Câmara,-35.999999,-5.399998,Caatinga
7132,RN_46,Nordeste,RN,João Câmara,-35.819999,-5.579999,Caatinga
7178,RN_88,Nordeste,RN,Jucurutu,-37.079998,-6.120000,Caatinga
7182,RN_91,Nordeste,RN,Lagoa Nova,-36.540001,-6.120000,Caatinga
7130,RN_44,Nordeste,RN,Lajes,-36.180000,-5.579999,Caatinga
7148,RN_60,Nordeste,RN,Lajes,-36.180000,-5.759999,Caatinga
7092,RN_13,Nordeste,RN,Macau,-36.540001,-5.220002,Caatinga
7171,RN_81,Nordeste,RN,Macaíba,-35.459998,-5.940000,Caatinga
7062,RN_102,Nordeste,RN,Marcelino Vieira,-38.160001,-6.300001,Caatinga
7087,RN_125,Nordeste,RN,Montanhas,-35.280002,-6.480001,Caatinga
7188,RN_97,Nordeste,RN,Monte Alegre,-35.459998,-6.120000,Caatinga
7107,RN_23,Nordeste,RN,Mossoró,-37.259999,-5.399998,Caatinga
7114,RN_3,Nordeste,RN,Mossoró,-37.439999,-5.040002,Caatinga
7125,RN_4,Nordeste,RN,Mossoró,-37.259999,-5.040002,Caatinga
7169,RN_8,Nordeste,RN,Mossoró,-37.439999,-5.220002,Caatinga
7180,RN_9,Nordeste,RN,Mossoró,-37.259999,-5.220002,Caatinga
7153,RN_65,Nordeste,RN,Natal,-35.280002,-5.759999,Caatinga
7190,RN_99,Nordeste,RN,Nísia Floresta,-35.100001,-6.120000,Mata Atlântica
7093,RN_130,Nordeste,RN,Ouro Branco,-36.900002,-6.660002,Caatinga
7142,RN_55,Nordeste,RN,Paraú,-37.079998,-5.759999,Caatinga
7094,RN_131,Nordeste,RN,Parelhas,-36.720002,-6.660002,Caatinga
7095,RN_132,Nordeste,RN,Parelhas,-36.540001,-6.660002,Caatinga
7172,RN_82,Nordeste,RN,Parnamirim,-35.280002,-5.940000,Caatinga
7177,RN_87,Nordeste,RN,Patu,-37.620000,-6.120000,Caatinga
7174,RN_84,Nordeste,RN,Pau dos Ferros,-38.160001,-6.120000,Caatinga
7112,RN_28,Nordeste,RN,Pedro Avelino,-36.360000,-5.399998,Caatinga
7129,RN_43,Nordeste,RN,Pedro Avelino,-36.360000,-5.579999,Caatinga
7081,RN_12,Nordeste,RN,Pendências,-36.720002,-5.220002,Caatinga
7111,RN_27,Nordeste,RN,Pendências,-36.540001,-5.399998,Caatinga
7063,RN_103,Nordeste,RN,Pilões,-37.980001,-6.300001,Caatinga
7147,RN_6,Nordeste,RN,Porto do Mangue,-36.900002,-5.040002,Caatinga
7117,RN_32,Nordeste,RN,Pureza,-35.639998,-5.399998,Caatinga
7118,RN_33,Nordeste,RN,Pureza,-35.459998,-5.399998,Caatinga
7155,RN_67,Nordeste,RN,Riacho da Cruz,-37.980001,-5.940000,Caatinga
7061,RN_101,Nordeste,RN,Riacho de Santana,-38.340002,-6.300001,Caatinga
7150,RN_62,Nordeste,RN,Riachuelo,-35.819999,-5.759999,Caatinga
7072,RN_111,Nordeste,RN,Santa Cruz,-35.999999,-6.300001,Caatinga
7185,RN_94,Nordeste,RN,Santa Cruz,-35.999999,-6.120000,Caatinga
7144,RN_57,Nordeste,RN,Santana do Matos,-36.720002,-5.759999,Caatinga
7163,RN_74,Nordeste,RN,Santana do Matos,-36.720002,-5.940000,Caatinga
7164,RN_75,Nordeste,RN,Santana do Matos,-36.540001,-5.940000,Caatinga
7075,RN_114,Nordeste,RN,Santo Antônio,-35.459998,-6.300001,Caatinga
7186,RN_95,Nordeste,RN,Serra Caiada,-35.819999,-6.120000,Caatinga
7187,RN_96,Nordeste,RN,Serra Caiada,-35.639998,-6.120000,Caatinga
7089,RN_127,Nordeste,RN,Serra Negra do Norte,-37.439999,-6.660002,Caatinga
7059,RN_10,Nordeste,RN,Serra do Mel,-37.079998,-5.220002,Caatinga
7074,RN_113,Nordeste,RN,Serrinha,-35.639998,-6.300001,Caatinga
7175,RN_85,Nordeste,RN,Serrinha dos Pintos,-37.980001,-6.120000,Caatinga
7137,RN_50,Nordeste,RN,Severiano Melo,-37.980001,-5.759999,Caatinga
7099,RN_16,Nordeste,RN,São Bento do Norte,-35.999999,-5.220002,Caatinga
7085,RN_123,Nordeste,RN,São Bento do Trairí,-35.999999,-6.480001,Caatinga
7065,RN_105,Nordeste,RN,São Fernando,-37.079998,-6.300001,Caatinga
7154,RN_66,Nordeste,RN,São Francisco do Oeste,-38.160001,-5.940000,Caatinga
7189,RN_98,Nordeste,RN,São José de Mipibu,-35.280002,-6.120000,Mata Atlântica
7082,RN_120,Nordeste,RN,São José do Seridó,-36.900002,-6.480001,Caatinga
7090,RN_128,Nordeste,RN,São João do Sabugi,-37.259999,-6.660002,Caatinga
7100,RN_17,Nordeste,RN,São Miguel do Gostoso,-35.819999,-5.220002,Caatinga
7168,RN_79,Nordeste,RN,São Paulo do Potengi,-35.819999,-5.940000,Caatinga
7170,RN_80,Nordeste,RN,São Pedro,-35.639998,-5.940000,Caatinga
7143,RN_56,Nordeste,RN,São Rafael,-36.900002,-5.759999,Caatinga
7162,RN_73,Nordeste,RN,São Rafael,-36.900002,-5.940000,Caatinga
7166,RN_77,Nordeste,RN,São Tomé,-36.180000,-5.940000,Caatinga
7167,RN_78,Nordeste,RN,São Tomé,-35.999999,-5.940000,Caatinga
7184,RN_93,Nordeste,RN,São Tomé,-36.180000,-6.120000,Caatinga
7067,RN_107,Nordeste,RN,São Vicente,-36.720002,-6.300001,Caatinga
7133,RN_47,Nordeste,RN,Taipu,-35.639998,-5.579999,Caatinga
7073,RN_112,Nordeste,RN,Tangará,-35.819999,-6.300001,Caatinga
7078,RN_117,Nordeste,RN,Tenente Ananias,-38.160001,-6.480001,Caatinga
7181,RN_90,Nordeste,RN,Tenente Laurentino Cruz,-36.720002,-6.120000,Caatinga
7058,RN_1,Nordeste,RN,Tibau,-37.259999,-4.860001,Caatinga
7079,RN_118,Nordeste,RN,Timbaúba dos Batistas,-37.259999,-6.480001,Caatinga
7101,RN_18,Nordeste,RN,Touros,-35.639998,-5.220002,Caatinga
7102,RN_19,Nordeste,RN,Touros,-35.459998,-5.220002,Mata Atlântica
7116,RN_31,Nordeste,RN,Touros,-35.819999,-5.399998,Caatinga
7161,RN_72,Nordeste,RN,Triunfo Potiguar,-37.079998,-5.940000,Caatinga
7156,RN_68,Nordeste,RN,Umarizal,-37.800000,-5.940000,Caatinga
7123,RN_38,Nordeste,RN,Upanema,-37.259999,-5.579999,Caatinga
7060,RN_100,Nordeste,RN,Venha-Ver,-38.519998,-6.300001,Caatinga
7077,RN_116,Nordeste,RN,Vila Flor,-35.100001,-6.300001,Mata Atlântica
7435,RO_441,Norte,RO,Alta Floresta D'Oeste,-62.100001,-11.879999,Amazônia
7456,RO_467,Norte,RO,Alta Floresta D'Oeste,-62.280001,-12.060000,Amazônia
7457,RO_468,Norte,RO,Alta Floresta D'Oeste,-62.100001,-12.060000,Amazônia
7477,RO_492,Norte,RO,Alta Floresta D'Oeste,-62.280001,-12.240001,Amazônia
7478,RO_493,Norte,RO,Alta Floresta D'Oeste,-62.100001,-12.240001,Amazônia
7498,RO_518,Norte,RO,Alta Floresta D'Oeste,-62.100001,-12.420001,Amazônia
7513,RO_538,Norte,RO,Alta Floresta D'Oeste,-62.100001,-12.600002,Amazônia
7524,RO_555,Norte,RO,Alta Floresta D'Oeste,-62.100001,-12.780002,Amazônia
7533,RO_567,Norte,RO,Alta Floresta D'Oeste,-62.639998,-12.959998,Amazônia
7534,RO_568,Norte,RO,Alta Floresta D'Oeste,-62.460002,-12.959998,Amazônia
7535,RO_569,Norte,RO,Alta Floresta D'Oeste,-62.280001,-12.959998,Amazônia
7458,RO_469,Norte,RO,Alto Alegre dos Parecis,-61.920000,-12.060000,Amazônia
7479,RO_494,Norte,RO,Alto Alegre dos Parecis,-61.920000,-12.240001,Amazônia
7499,RO_519,Norte,RO,Alto Alegre dos Parecis,-61.920000,-12.420001,Amazônia
7501,RO_520,Norte,RO,Alto Alegre dos Parecis,-61.740000,-12.420001,Amazônia
7525,RO_556,Norte,RO,Alto Alegre dos Parecis,-61.920000,-12.780002,Amazônia
7537,RO_570,Norte,RO,Alto Alegre dos Parecis,-62.100001,-12.959998,Amazônia
7538,RO_571,Norte,RO,Alto Alegre dos Parecis,-61.920000,-12.959998,Amazônia
7549,RO_581,Norte,RO,Alto Alegre dos Parecis,-62.280001,-13.139999,Amazônia
7550,RO_582,Norte,RO,Alto Alegre dos Parecis,-62.100001,-13.139999,Amazônia
7208,RO_119,Norte,RO,Alto Paraíso,-63.540001,-9.540001,Amazônia
7210,RO_120,Norte,RO,Alto Paraíso,-63.360000,-9.540001,Amazônia
7211,RO_121,Norte,RO,Alto Paraíso,-63.180000,-9.540001,Amazônia
7240,RO_149,Norte,RO,Alto Paraíso,-63.360000,-9.720002,Amazônia
7242,RO_150,Norte,RO,Alto Paraíso,-63.180000,-9.720002,Amazônia
7384,RO_352,Norte,RO,Alvorada D'Oeste,-62.460002,-11.339998,Amazônia
7385,RO_353,Norte,RO,Alvorada D'Oeste,-62.280001,-11.339998,Amazônia
7395,RO_382,Norte,RO,Alvorada D'Oeste,-62.460002,-11.519998,Amazônia
7239,RO_148,Norte,RO,Ariquemes,-63.540001,-9.720002,Amazônia
7260,RO_168,Norte,RO,Ariquemes,-63.540001,-9.899998,Amazônia
7261,RO_169,Norte,RO,Ariquemes,-63.360000,-9.899998,Amazônia
7263,RO_170,Norte,RO,Ariquemes,-63.180000,-9.899998,Amazônia
7264,RO_171,Norte,RO,Ariquemes,-62.999999,-9.899998,Amazônia
7265,RO_172,Norte,RO,Ariquemes,-62.819998,-9.899998,Amazônia
7266,RO_173,Norte,RO,Ariquemes,-62.639998,-9.899998,Amazônia
7267,RO_174,Norte,RO,Ariquemes,-62.460002,-9.899998,Amazônia
7285,RO_192,Norte,RO,Ariquemes,-62.999999,-10.079999,Amazônia
7286,RO_193,Norte,RO,Ariquemes,-62.819998,-10.079999,Amazônia
7287,RO_194,Norte,RO,Ariquemes,-62.639998,-10.079999,Amazônia
7256,RO_164,Norte,RO,Buritis,-64.259998,-9.899998,Amazônia
7257,RO_165,Norte,RO,Buritis,-64.080002,-9.899998,Amazônia
7258,RO_166,Norte,RO,Buritis,-63.900002,-9.899998,Amazônia
7259,RO_167,Norte,RO,Buritis,-63.720001,-9.899998,Amazônia
7278,RO_186,Norte,RO,Buritis,-64.080002,-10.079999,Amazônia
7279,RO_187,Norte,RO,Buritis,-63.900002,-10.079999,Amazônia
7280,RO_188,Norte,RO,Buritis,-63.720001,-10.079999,Amazônia
7299,RO_207,Norte,RO,Buritis,-63.900002,-10.259999,Amazônia
7573,RO_606,Norte,RO,Cabixi,-60.840002,-13.500000,Amazônia
7574,RO_607,Norte,RO,Cabixi,-60.660001,-13.500000,Amazônia
7304,RO_211,Norte,RO,Cacaulândia,-63.180000,-10.259999,Amazônia
7305,RO_212,Norte,RO,Cacaulândia,-62.999999,-10.259999,Amazônia
7306,RO_213,Norte,RO,Cacaulândia,-62.819998,-10.259999,Amazônia
7323,RO_232,Norte,RO,Cacaulândia,-63.180000,-10.440000,Amazônia
7324,RO_233,Norte,RO,Cacaulândia,-62.999999,-10.440000,Amazônia
7325,RO_234,Norte,RO,Cacaulândia,-62.819998,-10.440000,Amazônia
7378,RO_329,Norte,RO,Cacoal,-61.379999,-11.160002,Amazônia
7380,RO_331,Norte,RO,Cacoal,-61.020002,-11.160002,Amazônia
7388,RO_356,Norte,RO,Cacoal,-61.740000,-11.339998,Amazônia
7389,RO_357,Norte,RO,Cacoal,-61.559999,-11.339998,Amazônia
7390,RO_358,Norte,RO,Cacoal,-61.379999,-11.339998,Amazônia
7391,RO_359,Norte,RO,Cacoal,-61.199998,-11.339998,Amazônia
7400,RO_387,Norte,RO,Cacoal,-61.559999,-11.519998,Amazônia
7401,RO_388,Norte,RO,Cacoal,-61.379999,-11.519998,Amazônia
7402,RO_389,Norte,RO,Cacoal,-61.199998,-11.519998,Amazônia
7298,RO_206,Norte,RO,Campo Novo de Rondônia,-64.080002,-10.259999,Amazônia
7300,RO_208,Norte,RO,Campo Novo de Rondônia,-63.720001,-10.259999,Amazônia
7301,RO_209,Norte,RO,Campo Novo de Rondônia,-63.540001,-10.259999,Amazônia
7318,RO_227,Norte,RO,Campo Novo de Rondônia,-64.080002,-10.440000,Amazônia
7319,RO_228,Norte,RO,Campo Novo de Rondônia,-63.900002,-10.440000,Amazônia
7320,RO_229,Norte,RO,Campo Novo de Rondônia,-63.720001,-10.440000,Amazônia
7322,RO_230,Norte,RO,Campo Novo de Rondônia,-63.540001,-10.440000,Amazônia
7337,RO_251,Norte,RO,Campo Novo de Rondônia,-63.720001,-10.620000,Amazônia
7330,RO_24,Norte,RO,Candeias do Jamari,-63.540001,-8.639999,Amazônia
7336,RO_25,Norte,RO,Candeias do Jamari,-63.360000,-8.639999,Amazônia
7344,RO_26,Norte,RO,Candeias do Jamari,-63.180000,-8.639999,Amazônia
